mixing_rate_rpm,colour_removal_,turbidity_removal_,mixing_time_min,coagulant_vol,nitrate_concppm,iron_concppm,ph,doppm,salinityppt,initial_ph,tds_ppt
99.97833647592611,97.9080156149224,16.06504699354538,3.806189221265795,6.794349210852871,0.0,3.7009580131882425,6.719708005380415,19.118814727418066,22.60966259581414,7.165968876882832,0.7762252744774973
92.93942489268356,0.0,18.41214188301089,4.198122417598005,3.791135109932318,6.04018929946721,11.133979760054856,6.312029393528334,20.869302280087823,21.995513902811236,6.958694355933423,0.660141669956872
78.52026438881177,73.72451211058083,7.440809729036665,4.059904098785958,3.832119962399634,6.958718317834322,10.597331743436026,4.959995429152669,11.776948768648245,13.50181745388953,4.0,0.875873523072408
93.9705027933387,73.87295499299364,2.5952439582031683,4.111043962170546,4.249050318296221,7.054089962968519,7.520085246067055,4.923194184302396,11.76987281451469,13.24410487215986,5.151103671774746,1.018508690779829
101.95044993463124,69.95402742528118,0.8827565282851455,4.370309217251599,4.091800089806286,13.439166460725469,7.9828726434638195,5.654977286790455,11.140528003981064,12.9047573348476,5.997685613524104,1.0060796637302185
82.76062416996143,83.6281496068169,0.2354744892144462,3.746480379063143,4.120339539666224,6.192698128670129,9.459717491395631,4.634098796636264,11.597516827554475,13.542567509962216,6.981861121059786,1.1409191980617774
82.02616452889659,82.81113454139405,3.990574537610352,4.246608624291623,4.180727699665703,9.358163344389524,5.214203833021938,7.23968546178395,11.744773945044695,13.229142761335686,7.963857326277069,1.6948360769724002
82.42520106784718,80.27879466226972,0.0,3.8566074521786815,3.929727873119013,10.25054345370986,7.211218104446909,5.244267010956978,12.158825439627948,13.10922173346182,9.18018565612752,1.481481307355935
93.09507620998863,93.60905481484836,0.430714152593644,3.8324384353704186,4.290634102912232,11.516913262627286,5.691349706433927,4.0,11.4268682467536,11.899347323943822,10.0,1.6602941975188197
83.56726881394951,100.0,17.541050042173044,3.9500652364987783,3.872357277681569,11.761798098100888,14.305885906668191,7.014571966774975,11.069049086625704,13.363246210405848,4.0,0.6227359896281185
91.36806984013973,96.61817775366784,20.72003568552314,4.054739273546117,3.836369803883576,12.250982696208789,9.225784345871306,5.460151356606969,10.503079826475185,12.395126313811906,5.012322952062784,0.3342037680040955
88.75337201359372,45.91580147043038,15.587708956826472,3.46719073476827,4.219587023237198,5.374934122290463,8.636136827926817,4.0,10.921414382876154,12.543088735813198,5.835322624638866,0.2863780737675882
90.417425659715,30.590616793358063,23.768955343891488,4.382547018818789,4.150268927381064,13.475726323694293,5.8059165007146,8.636267645921253,11.754192091699458,13.114892884144178,6.769583746532035,0.2163927402244559
95.890937963198,31.178664626023,16.51706800822261,3.836338797054039,4.119343963750451,8.574908823566743,10.674007277135846,8.817075318853606,11.76261863958345,14.18453183769292,8.171988782881188,0.1894216386667543
86.75521051335608,90.83976493907068,16.232375274591288,3.9061874907927736,3.861536555782374,13.657850094830298,11.637860426014996,8.23453220244373,12.002016548318371,12.628653040824688,9.433304887638135,0.432690198790981
88.93945549794898,100.0,21.410863108034604,4.211728117224742,4.329197542605453,8.591454633244942,5.830491746881995,6.078737804098515,11.617489382254645,13.197899319068153,10.0,0.6105823789859134
104.8340057741973,97.85494605378676,84.28036090207615,4.204484618716939,3.907949667291285,8.315394833796034,8.241421506612353,8.139315017723863,11.349044346401351,12.935930495998344,6.823577493714776,0.7850596945492502
70.39623441023063,87.66643730325322,84.41395381618719,3.8567304068246457,3.9414869531710734,8.629504679122345,6.928853318761827,4.0,11.952886201662729,12.76804535929799,7.107591989428322,0.7425863047406089
100.76288277066358,72.40681518640244,63.88279010943578,1.0354131887070823,3.7901269109621154,6.45331596858354,10.699820698228532,5.944946135953514,11.808390255900788,12.338190847156891,6.865325261846077,0.7199467000849903
87.24146130953717,84.82205798168448,62.58707357343837,2.041291140586013,3.91070840118582,8.391667959981755,11.028597810982255,5.4554950807895946,12.500714355780817,13.354694566193736,6.704293634100652,0.7771128912954243
89.1424788701192,80.45039669948156,81.56746287669614,3.242470297544916,4.075891788081267,10.7216949806043,10.015585273418214,5.245838045307214,12.149622824946,12.179890945878498,7.18513858671517,0.7256612860967374
90.88924773574112,100.0,91.37599854754826,4.2170186454461245,4.425652787975471,8.521796907237055,12.677711434331712,8.99920427403958,11.498200530208278,13.10309432242381,6.853830728887459,0.7339593996032993
91.52729167344562,94.02985573874388,99.67419448080248,4.759623027516408,4.029324507665176,12.51120860018375,5.915033042003623,10.0,11.670366646331578,13.23775054844174,7.250908405939455,0.766295058925679
81.56340688567944,100.0,84.33921489265673,1.5461044638076349,3.7216486917515903,3.0411271232581187,8.894929399787438,10.0,10.831276937992085,13.053373943014432,7.015048458283544,0.7481816265826959
96.7010459758469,93.11581298526208,88.2436380944051,3.8684431322765978,3.947489570778628,0.0,10.760175603732668,4.0,11.208921594897827,12.497491425008256,6.95612211402165,0.7951884830058441
92.14426385596316,95.48204381682456,94.29706771379674,5.901749332630956,3.869181656434114,11.765510738379747,3.0600859042626647,5.078888473484732,10.678860238250456,12.2783186656761,6.903983179662003,0.7146928268632275
90.76819414239434,100.0,95.80670364466776,7.955225881870713,4.033070084408418,5.88804467298564,10.345594620192305,10.0,11.773764708012864,12.0457505500878,6.918027243650037,0.7701013878231555
77.50950308749913,96.1518672633502,90.65208855384044,10.186258864181394,3.9999034570704657,9.03215826238232,6.09399186161531,5.221668910886746,10.881906532578318,12.912194055944443,6.867235159433012,0.7489561855982984
88.82442067444887,87.89757862360415,15.64888923494431,4.154073353425732,3.927078479912367,10.04452681896338,9.913345319202945,5.461307425783456,11.632608687689045,13.40877652406059,6.847944772416373,0.700921457807633
89.48756536270116,34.10657085931774,13.20171548882449,3.884220258059365,1.0363227000658946,12.606326828130276,8.529186950205847,4.0,3.7957456808335306,5.191859272705692,6.886076482070852,0.694990526351117
86.83170316593532,21.592452692498885,13.08238813107921,3.8508094269704256,2.040461609748267,3.380075507349319,13.60278183804985,4.0,6.765748175750676,8.03406314282029,6.7073928099621245,0.6895280293817293
92.27005392982024,29.273073107239576,6.723162377102335,3.501897284828532,3.1820779412554163,0.0,9.573755157925024,9.438267539502192,8.683246263627916,9.76649723902297,7.059345856889934,0.743762865715332
93.6349996539257,44.35139845839893,13.212383060880727,4.010843700568366,3.8718563664205647,3.5355183828694203,11.049405185284392,5.960650891073593,10.607032348561166,11.526124773717138,7.106274425383738,0.7091220965928954
94.9900488132048,49.72168700621643,18.154485782010823,4.041910696878811,5.180855405603472,0.0,6.520800634690077,8.6393162480162,11.983962612688972,14.500583349332649,6.792485022672249,0.7996734640547419
101.51572743710967,43.4009946117895,10.90625830298157,4.805097202648064,5.992881696774827,3.088707295576395,6.664539378664485,4.0,13.823621970375696,15.956712222770872,7.079183681167118,0.6730290670996594
96.95082991514732,9.539679530333496,16.75252858515375,4.169223882380586,3.9569615407114895,16.93522763460697,4.907034231360411,10.0,21.430154031064127,23.7321624974108,6.807983409443233,0.7100193428712868
82.1710422298588,79.4202449588205,7.189692077488745,4.160797676747315,3.965035262157805,9.789450133822754,3.590692815409602,4.0,12.09149813804206,13.123063953035508,4.080470871288661,0.9135394774008836
101.55096769250424,80.59564192978243,0.6060084021839881,3.9237416829121137,3.864335622877655,12.384050733284258,11.304796699569492,7.726210210726606,11.073830096293396,12.051675054129964,4.637888369988643,0.9845708868120888
85.1849168807661,88.4511511357941,1.6513389378716656,4.222616244373847,3.891454424124676,9.564729037190627,7.694435811340198,8.134785325723955,11.24389079233693,12.861723722469604,5.722600159916222,1.0817243382711388
102.80017460607432,76.65575057503906,1.3261885730242913,4.45284398922087,3.88806613867326,7.192080062283106,3.2294594435675714,4.1786044821589154,11.537621468542778,11.834895141407491,7.398065851129816,1.1892488803147778
106.87219473720532,81.1597937444896,1.7623599715836342,4.6329956315725465,4.344203340742872,10.113535689645932,9.803197294684114,5.353854831575158,11.710971745639505,13.104763778537908,7.921044307098351,1.5721412657059093
84.84446664564297,76.85037375835597,2.5118853735440974,4.409121991423524,3.936582788410955,11.188425360634747,11.41608572274888,4.0,11.875575517121392,12.434906860094856,8.771879591269164,1.5094034124079927
84.35004191454256,74.37910770748354,2.9772918465049334,3.839140472957778,4.224024473153372,6.213931444023716,7.1136409474309,7.669233044813847,11.793981919835566,12.626425932934096,9.957763709554843,1.7284106261856018
99.52822710200384,100.0,13.870311517914187,4.152450314748814,4.153596575418319,7.439879116137164,9.039984365517665,8.474837638944324,12.232823459196524,11.992163163549092,4.0,0.5172571569763934
85.67246556168675,100.0,19.073257829049247,4.246589053927417,3.995483728050353,9.237736339466863,8.51918797504733,6.075221100553154,11.410480593163967,12.872743877224709,5.197343596846998,0.3513072940748075
86.82003769566705,64.7467752915599,14.00885738620244,4.082361894468373,4.191094427142081,10.226152334955652,11.30614297439774,9.929488271666465,11.071360658210072,12.465832059993025,6.05251883768271,0.3348379731575081
89.66671567297159,33.06173704190559,22.43859427705991,4.085268658534688,4.09230029803217,5.644712700603567,8.212495585574528,8.392950833742258,10.432335143810011,12.357790296429885,6.9905823821607695,0.1560134277138003
101.52116724330531,44.43972976863954,20.10850456333526,4.264644321609027,3.712516245745869,11.599295151959268,7.396428889488647,9.328430350999485,11.521054407089308,12.891411466409377,8.153408768215035,0.1117148450748216
90.62062527297962,95.60677026824384,16.641853698069635,3.953938448742768,4.059039884723808,11.28402794613957,6.2588666736943175,10.0,10.894007303630096,12.17656432121961,9.007592990724484,0.562135877917994
78.77961992111041,100.0,19.076389914689663,4.276708775788905,4.047036751721319,13.332704152403725,6.170478023065455,6.154466937037936,11.793317464444437,13.182504480604592,9.82582554588726,0.5482409692487642
96.717815636413,76.88151975437309,92.54271846379272,4.515292835125379,4.067386835785667,7.980102294164905,9.805515489323511,5.749743931007006,11.465305887673953,13.170223560287017,6.984688168342848,0.6787023234950813
86.84887907627956,94.77412798382736,78.91175827301397,3.97991804555402,4.206847513126094,7.588203890847728,6.820749969964823,8.522450530328387,11.01683264316078,12.96634231754842,7.083217790160719,0.7760651685521539
89.84318910916055,73.55996583678017,56.82079751564779,0.9078373227427006,3.837119732041604,13.554887120338789,4.420444430666043,7.24242749291415,10.90863589781495,13.590887059595502,7.241342322828594,0.786044881247329
74.46149504145139,83.58156423885839,64.3493198034837,1.8180924328035517,4.125193504212679,6.13070627465423,7.704172998292902,4.0,11.35341307756819,12.376985099183546,7.384743104063865,0.7541298614185346
77.67392782388477,85.8995046316308,83.55522674112459,3.335871307502641,4.171895821673185,4.712709546295191,12.827967069333276,4.0,10.711516433502371,12.559786487906356,7.084739578988906,0.7159494206212474
85.02143880815633,81.57712017887646,86.44528025967706,4.395573554941719,3.766488165346156,7.289194390911053,11.189952014460498,4.0,10.992552826200942,12.716292562599998,7.414598210874808,0.6923592087884947
80.40854213520224,90.18470066713982,96.57591328579758,4.955525577523422,3.794412761991203,12.456320273957273,9.847603728397964,4.507001059493254,11.3411740659027,13.812813932945575,7.244737539041537,0.7803282556059818
84.1232201906277,95.22247505850645,79.41824746578901,1.7995707588353935,3.8664972116821184,6.250508322784757,8.504217872317556,5.646546309132845,11.846176352451916,12.733283966959048,6.741920445310703,0.7173936155430425
88.68652871410637,93.55487821233272,92.1821619739834,3.2168205170456075,3.9392431147018607,6.550054999570039,11.950079021437537,4.950687434387765,11.414900407404335,12.657113536435867,6.909559590317212,0.7837021002050247
93.39460759789522,90.11401848669934,92.39344669462052,6.035172194092237,3.9766723107069417,2.178167444446192,11.64226812558944,10.0,11.29909030008258,12.921359002496594,7.0526124946402735,0.7709886126264072
102.61123783595818,100.0,92.18147033709532,8.309670048370625,4.19401679594215,11.020941665428287,9.040047725848057,8.374147550358671,11.487977414552034,13.175861771358052,6.884236185225672,0.7740972447594268
102.33786414492896,97.99873847837496,93.73788219963131,9.87056965613237,3.8799166389910913,9.562657409574465,9.148143910560409,7.738292522091977,10.96463795303731,11.566683081820148,7.042861099402503,0.7377415455282175
98.42052206997992,86.59610109124479,18.18602898241753,3.8343410406198895,4.426254128534396,6.254553285595945,7.531469046261418,4.414978600286754,11.081121566941478,12.265541038700835,6.785711132719521,0.751060213284908
88.81275144922006,0.4759602583084561,18.56958410247391,3.6331326177357313,1.203706695388994,10.539259562210974,8.841619174145679,4.0,3.992179464154533,4.775364919544068,6.695042730354984,0.6319215210258735
78.95015228050788,20.230660274377207,14.696110024018148,4.332793157054717,2.0201158691249206,3.322122305160333,11.217584355783922,4.0,6.707211477818665,7.323059198757087,6.98888558393963,0.7730167566574007
78.93414191523094,34.53984273220266,5.253381933438666,4.247746245920954,3.0347212658171387,0.0,8.310784964431045,4.0,9.316035464961384,9.258002102617066,6.9090638765229135,0.6249921409302446
82.74823573664598,43.649286178270586,13.43731048655323,3.9985973771541534,4.139584117501453,0.0,7.327398112399935,5.21907457687309,10.793227087814344,11.46583868392532,6.790622293168975,0.7133587904344477
90.52611835056528,52.71114866447344,15.427370341901778,3.870794537985288,4.986265789322522,5.478611038612093,10.574491908403347,4.0,12.254419451566523,13.957201326888573,7.004807102346329,0.6926974897452294
79.8172349505025,52.243293057764014,11.643781531975828,4.192036670214386,5.696362737605533,0.484753370355135,10.593832342705763,4.0,12.64755100905388,15.939762123594116,7.244062134030262,0.7606975752044645
77.50221179350174,97.63140715971434,17.253676409100375,3.9497154471049374,6.923101441064647,0.0,5.119414306606422,10.0,19.503040677275493,22.65152485261356,7.064679358290219,0.7369317804905176
80.01136709778133,7.370544643613488,15.171523713048275,4.178143122419203,4.093639629139173,1.6498212815975668,2.2851699505729544,9.86739944466698,20.813252974210364,23.15983171232741,6.88100270078458,0.7775715906142282
79.41511344012096,85.71542203263554,5.206547171969733,4.158856813681755,4.001940222984736,8.665730034663062,8.253264370895662,7.684861152456802,11.003844926372512,12.272169070708763,4.042199943045262,0.9140740831184035
86.376984013619,82.25425702205382,0.0,4.358254749719882,4.400247870464362,8.748083482259625,10.92115158970522,4.039621987934156,11.142741406846335,12.17473983375317,5.036498259915279,1.006999262956943
87.30991541688525,79.36567429662426,2.757492818286658,4.433751747516948,3.88361142962244,14.386872141522886,4.335530432001654,5.55422904571475,11.465322093741362,12.78350494913524,5.960363424137928,1.166734491894766
82.1209137267073,89.5036962056784,2.726921898330219,3.938109999500457,3.908690447329431,6.0223113203379,6.6656745673834985,10.0,11.95454826143584,13.196479774395964,6.908028120827318,1.1123161424651082
89.37202297687504,95.59726355341982,0.0,3.568825331415127,4.022241416807405,15.186159914323095,12.141645163727716,9.561877674523778,11.250768643366696,11.906086394347222,8.254812439688328,1.6058955236114898
96.4858929192602,88.00325132624825,1.094038170693497,3.738004754438865,4.147597123288768,0.0,7.958737787856712,9.305239387187592,11.107368410264977,12.600301520922798,9.073266063564995,1.4898139734932982
95.29595005541827,88.85130675070131,0.7750663745105488,3.821661337997978,3.8287802055601374,12.023948493628396,9.189502389728942,4.0,12.28250890434694,13.249874571608894,9.856217867773683,1.663831886100753
87.77481220645224,100.0,20.22103335962338,3.820355410961674,4.027592755754041,10.79774484428362,13.10680812259016,6.27564364522426,11.082578782860685,12.44481686470761,4.188162220004681,0.6566914868802103
97.73717777185766,95.24104626472844,20.947857209932494,3.8877352208488434,4.067787841453482,14.881639315667258,8.213754498867354,6.40369592176088,10.866572581719604,12.696349322315951,4.996333169345685,0.3664036689302881
88.17899200075533,62.5898846017429,19.86546823296222,3.706081898558317,3.729877305189528,14.574644059025168,13.413630127305405,9.586189559725934,10.740628547255142,12.56905030589878,6.157532632782693,0.3120318080280169
87.29207399088934,30.38698340038806,18.67256552676628,3.6296550634310862,4.014689704311961,13.813862618103386,6.397358535431067,8.488396691077895,11.470692753134427,12.246968710566598,6.799351777279316,0.2078638433207467
90.3119337869443,51.20793615152776,23.845029325858768,3.67385018229051,3.7753873670174296,5.663032002150594,5.052746584163662,4.0,11.28825687780188,13.501858819743235,8.18149938668876,0.118961915137023
96.03531070421248,87.79548710728598,14.759473144809576,3.606058582984429,3.8909057612384976,10.780139132806667,10.739158892833318,6.118962150288802,11.05511569964852,13.272610371399994,8.823979911752957,0.5148044431721008
94.34159726948916,100.0,17.39340475249005,4.013807876341048,3.727516455528842,9.452981909280718,7.563252725212829,9.637689968898728,10.98353381713385,12.38683743821731,10.0,0.5462997474517576
85.0852539347712,80.58554352389298,86.43994350141479,4.069496809284297,4.071577829007562,7.002851655823573,9.756383163517274,9.939077832014064,10.624540324206771,12.946833307051282,6.892282173380416,0.7635040024644186
99.9290018909039,55.04652597047628,58.77153056467076,1.3075209325574215,3.8712054283105344,6.445144750705364,12.705425571246778,6.013427806274858,11.116041931246984,12.924284849352906,7.047335996788731,0.7440520568044283
87.69072494135062,61.81456939944508,63.1036983659187,1.743867049454308,4.247228248826512,2.6366735034141886,4.490400726193685,6.438930312315829,10.897874418058064,12.202444439043806,7.091108079361113,0.7344384011266184
89.93779121833009,71.63450082789836,84.89636047410427,3.2175523830314976,3.761683661004676,4.855584929693006,10.085859873902196,6.499952150541425,9.853386379184172,11.074544904918328,6.874790498900808,0.7747485232593553
91.40241852946512,74.60233694928561,87.88162772365249,3.6431335696998337,4.068397421100406,7.598560482333867,7.1067316429269365,10.0,10.96695102749154,12.651333892007818,7.118525124350791,0.7587425876264908
83.95289727173083,79.49469086928083,98.877124485167,5.202473565806993,3.969737823893472,18.243762371068687,10.110081280485844,4.298308116869285,11.653449687349449,12.143142577205198,7.011063035233039,0.7192745951615205
71.54464435339017,95.64965048062555,86.06160282532431,1.643160117975277,4.206897943960077,7.055967259013169,9.021037478993998,8.203184945685388,10.707581972254577,13.044299903345978,6.61027823647132,0.7843710127333816
78.78808607412742,100.0,95.84622302183914,3.9134218205149143,3.874826977893978,4.594182890932308,10.202155744325884,8.278436567870035,11.09406096003837,11.855632550309908,6.98791371338314,0.7068087472549017
85.53806117402398,100.0,92.7470482196347,5.691105468794165,3.6777857659768136,12.074302168746744,8.140310662140235,4.0,12.196306872984556,12.711365182008535,7.160428069490518,0.6454370195028493
84.6643377644238,97.8135875336546,96.30365200687258,8.193765694039712,4.208223908054422,7.29024477324228,10.599135731451549,9.507425786478551,11.054872634969264,12.908623182384378,7.406360081996722,0.7454637534756191
92.6536173543806,90.99039235279982,96.03533006072996,9.779907592748572,4.253854275889778,7.895718073303437,10.716969756366076,4.0,10.824281536254349,11.88191263392619,6.93016971521186,0.7181105212430224
90.99073957588348,88.2193787222552,15.13905804904005,3.8505909265800367,3.997525093412151,12.846729205852172,7.742274245217949,4.0,11.382145245357387,12.97332582839518,6.9537498159178295,0.7330725094842473
91.36502400870336,1.5677633130777815,14.89104489234127,4.069615726207813,0.7208159369054088,11.750709074936976,10.810008120260802,6.298606554221513,3.4860120467344373,4.352591189639996,6.823693184633837,0.8001252579969036
89.3761290518307,25.03053767390687,10.999160369113016,3.766530402889652,2.058375409701418,7.216082924446759,7.553016541985879,4.0,6.799858193690612,7.645294769377842,6.999002909060128,0.817430818460106
89.90970082844302,36.71136563471711,12.725597337571845,3.749602484822147,2.9271738500223945,0.0,14.80053779954032,5.4925654278973965,9.2099192893698,9.655634532771494,7.106647713982713,0.7640190531289349
92.29841462609184,37.041790539156565,15.24223642996906,4.484359400213086,3.829094038505212,1.250478032027673,11.537594222656852,4.0,11.005529883565398,11.118340437934233,7.32870663834289,0.7658766890530141
90.51380777949994,50.33681610664081,14.39064331121326,3.748433240003132,5.212679822169945,4.731502185242847,9.253388348947404,8.09416304285439,11.450593556239427,15.223289850616744,7.061450634906356,0.7250883180884056
88.16517448220031,60.77514231961535,16.155121395327683,4.331099068881212,6.063275440566623,0.0,6.025740301988245,4.0,13.95264452575315,15.361647461683187,6.951663797363481,0.7282858546148943
85.77074267416842,100.0,15.271658586772638,4.1512417561340005,6.924440810855423,0.0,8.859633262735427,8.067477661592374,18.801957653363544,22.327946518623133,6.88854100074452,0.6942485102057241
83.54684435247893,0.0,17.63619047893455,4.108810842534866,3.4923646866347364,11.741330825872954,8.410327055831523,10.0,20.759942156335345,24.419623384943204,7.07320941793704,0.7377057527059827
103.1260684576622,94.22088419472507,3.4683303283405857,3.979199578321566,4.16392674564971,12.558256540258578,7.590397941867561,5.13994545964452,11.425675247366785,12.037949593070486,4.16675770004761,0.9098675627180886
85.25439333346466,73.11000773675495,1.086031692262282,4.403175420385337,3.9947757274990554,17.801905546512604,8.426731202603335,5.027584026934568,11.138385114883045,13.4160167705044,4.673984964282849,1.0299775008855
109.44824677968194,73.82885174426576,0.0,3.995688468293892,3.8492093677518953,11.40413257052036,9.687446105434615,4.640868172498281,12.294786590110636,12.421430332759428,5.761328688273915,1.1233512976105224
79.72168629433787,89.98596615688261,4.293957599468796,3.686846112863837,3.925387883885807,8.139670100825553,8.56755862328475,7.574217783654712,10.833734184634428,13.477632103364266,7.010423670824849,1.00291213330289
78.48619671649492,78.62361772369125,2.302845254789364,4.38423910710925,3.9710642528993487,6.543688748219482,6.211357665108027,5.588056983195181,11.192513932694975,13.761307593585029,8.093805368350077,1.5577069510655766
88.1539405799602,83.2942723451169,0.8854438072395738,3.619841736888865,4.132830541116115,13.85213499143608,5.345166586702073,4.0,11.727419354884432,12.706433877268683,9.325673731818036,1.4858238310662046
91.31774571202244,77.70403126742211,2.6578065434094884,4.120833980542214,3.988305614952482,6.631882417953968,9.051603165017369,6.868381146554501,12.126401371338606,13.257478684998572,9.916280245682628,1.7545553721053346
95.59830979567978,100.0,15.162818623996678,4.42943086032575,3.896530654745357,9.275561294060813,7.876831846257223,5.115200017393881,10.66284465159031,12.34763686743467,4.059527645662343,0.5490922796317008
93.32835954541648,88.55377716620661,21.52364010486121,4.210933668747309,4.266997862513443,10.659121800127318,10.575534970755772,4.678478554891397,11.637951518317449,12.55074887514967,5.018910678617928,0.3217910931229824
98.58210843632943,62.0898771094799,18.75648536785592,4.112717774974048,4.048191919360834,17.130153817950664,6.491962713526543,4.792165909539771,11.115787577382312,13.708480545340764,5.952356229737952,0.2080119435516361
90.3453420748682,24.51550991574096,17.293079205637184,3.7122396170549594,3.992608523781621,2.855499593041099,2.273837359076768,10.0,11.973836250090086,13.357232984912962,7.042197439788716,0.1237198887736084
94.0523865815964,56.56771277728742,15.434190140289344,3.788363917501521,3.9461631584704,12.502897950818758,5.969043545847887,7.884969229793666,11.085727746257216,12.642457148080457,8.218577050563646,0.1129955924235212
83.8250659319812,85.41317106437306,21.06587588444267,3.981070362936827,4.072617412148374,13.41692514695347,6.413927506628038,10.0,11.049120963933776,13.469030875957882,9.06984226643732,0.4641238472401411
82.76896630830412,100.0,16.932928332858896,3.4345637953292254,4.061992371411673,11.101723228350243,6.315027767181933,4.0,12.435753321376698,12.352827430832612,10.0,0.4291832198741032
98.3045475919801,96.31360189670988,93.54125771730024,4.0981050070149,4.148227631786924,7.534358134229684,10.911353112102445,5.967315593834268,11.269131996371344,12.43276016255587,7.097578930293226,0.7602790650782746
77.43285577601654,73.86358726861361,86.99533908817895,4.18658903412905,4.00325840404759,12.566591444568507,8.139800671106576,5.30481088773313,10.83318131866305,13.731761345319793,7.006038748863176,0.8042169123537057
93.5124375379106,73.13181950596305,56.84037776905967,0.9977939623958492,3.869317302747059,8.077412035322402,5.977485590572832,7.130041104312905,11.046876128016851,12.945882277722935,6.938913699709636,0.6784946131250842
96.47430532701895,81.18493957784092,64.83668160576902,2.305472112057405,3.912001302023053,17.741475835201683,8.508595047168782,6.574620820607709,11.514144088091223,12.301140334461987,7.018171276072523,0.7229002042347359
84.83604486033948,74.30953250934029,81.96528373689473,3.3987458970994915,4.153549886371225,10.777171885744268,4.307450908633832,4.8098020352729485,11.865397641675436,13.160059026724513,6.702193029070821,0.7874056827770904
85.16507894727063,86.53816513798007,87.95185877172807,3.905784871097426,3.875372629314232,6.689165287483376,14.368215374057328,10.0,11.75068161500889,12.694598220566409,7.038437906295827,0.7680045117693775
91.51676685529377,93.90038166274364,100.0,5.169138471494682,4.057721113186634,3.982050047700257,9.088763157117103,7.833853211010287,12.11971807320632,12.773664513543956,6.819808326593152,0.734486032930955
91.24047898910273,83.51622149155702,83.3710036113582,1.8715284880298728,3.841491116819945,12.328152113183402,12.20610954126318,9.510340228261152,10.844772766895362,12.002266601732575,7.072726318724093,0.7461893560017538
108.74052882033556,87.73625309871005,89.29799298481925,4.010401724006897,4.061013637442054,7.197041062077895,3.5119665566743965,9.402261817750516,11.227364644926013,11.821496677394268,7.042215170240002,0.7520075926999558
97.06646403518752,97.5468513136806,91.97360848947906,5.742436310920097,4.149574813604631,4.176877686316743,10.09384220706951,7.463838269250821,11.824814653892512,13.171702531801763,7.120039870619605,0.6984175727023124
103.14296638608312,90.09827273843725,90.97105630286435,8.212693465800966,3.6644130626519007,10.026501818797238,3.7989354993585462,6.276485454768037,12.002463180017486,13.28332497447182,7.235604847679159,0.7614677732552501
93.96014161447196,89.96481911658522,87.92261750415314,9.66860791783226,4.0778749450449165,9.484660283352747,8.067035260807703,8.72504124266874,11.518608729346854,11.876342673385455,6.682535580305871,0.7469341582580257
82.135317930165,72.04231147489745,10.532011048031649,3.950843419337025,3.973362583764741,6.461551788210217,8.475118171393492,5.938536991433859,11.727961469065232,12.4060791859151,7.066469403793784,0.7224466069338062
96.19837439224185,12.3108578389902,12.318373976079458,4.097892251115021,0.9294083726935396,11.176691603102924,8.614363798043602,4.0,2.989323533516264,4.916444153514663,7.20711459521336,0.7407256046012928
96.9658524251567,31.15485597128396,10.700358604973982,3.766419280763116,2.035888424521496,0.0,8.199981959413579,4.0,6.701655758107641,7.468566857799544,7.063997672569903,0.7927975685099881
86.621991397688,28.124352916129396,18.98053892293726,4.77460092828443,3.330018094516252,0.0,3.278598024731499,4.0,9.11646727887179,10.1599966882605,7.277696235143145,0.7832161743417151
91.24901395402672,42.58731646155508,14.207737002324034,4.37678091904469,3.837385494465756,0.0,9.45492772609688,4.0,10.138902310241996,10.915469067333127,7.127316031182108,0.7115848016056037
98.87393148909636,42.14912780279376,11.183354847206049,3.8067045315552175,5.011274484560836,0.5827351793278734,8.104143460103383,4.476349506026784,12.742851097718027,14.727898984274791,7.014938134304601,0.7368386212280176
86.09046777726653,62.84450522817684,13.40442738216,4.082468884277815,5.885159177312024,1.9309209330680432,9.880572761904508,4.0,14.261966114126633,15.141841129091206,6.925059898188097,0.7634583184264498
89.58163407976971,100.0,11.267344891723264,4.056445352713844,6.866207571053221,0.0,10.59330100729574,6.271333795646396,19.6503634380706,21.748462028316972,6.920917721888374,0.7745019992534148
88.07051584324643,0.0,22.550726641776546,4.004025035832622,3.7785225184293223,2.074618557293816,8.64926690616851,8.291145525557873,20.400853517939808,23.12474626912692,6.89594914596195,0.7845963920460756
86.69422500242347,92.85919327477984,1.601467181699814,4.0127742496159735,3.749065247124848,15.907457662649318,13.110313911031216,5.96890225993909,11.950403204086784,12.805840964611097,4.211888630104691,0.8583079449169156
90.94431821088838,86.37085355140525,3.870938508017158,3.868225546253024,4.108985675639604,9.079357127733944,9.818214461552447,10.0,11.88316393823269,12.3109465718093,5.401815146509312,0.925400554982478
74.81782882025286,76.33024994686075,3.282629931293547,3.820101100273026,3.9938769860858874,7.311642320862045,7.73655567142794,6.607774413932922,11.291534167502212,12.578543458172716,6.456593532240618,1.0780709392205996
85.904811684034,88.476031326019,2.95039140575529,4.184650012882172,3.936326244698999,12.466602006278103,11.472049741580507,6.969531713820082,11.37326626064025,12.414958360001476,7.421571479203588,1.164645822646197
88.12776978751485,85.75237224071223,0.0,4.159374753376911,4.07938686756366,2.908558918568053,4.495049386409426,9.063347043323892,11.855435966920655,12.763717675084866,8.147459834248206,1.6720861645894871
106.18976258602186,89.38629247365128,4.652448556922451,4.059359954730968,3.821861858266414,8.000579892018424,7.036608835959264,4.0,11.923779697858125,12.851800181097667,8.976055633625997,1.554370864666719
